Startup Name,Industry,Yearly Revenue,Valuation Requested,revenue_multiple,inflation_score,inflation_category,ask_percentage,Total Deal Equity,equity_dilution,fairness_index,fairness_category,got_offer
BeastLife,Medical/Health,110.0,10000.0,90.09009009009009,1.629487189933376,Above Market,0.9999000099990002,0.0,-0.9999000099990002,65.999700029997,Fair,0
GoDevil,Beauty/Fashion,275.0,4000.0,14.492753623188406,0.28961591811355053,Fair Market,1.9995001249687576,0.0,-1.9995001249687576,78.99850037490627,Fair,0
Havintha,Beauty/Fashion,500.0,2500.0,4.990019960079841,-0.15841490051485896,Below Market,1.9992003198720512,0.0,-1.9992003198720512,84.99760095961615,Highly Fair,1
NurturingGreen,Lifestyle/Home,2800.0,10000.0,3.5701535166012137,-0.652584941834317,Below Market,0.9999000099990002,1.25,0.2500999900009998,81.999700029997,Highly Fair,1
kyari,Lifestyle/Home,1048.0,10000.0,9.532888465204955,-0.16859671548661073,Below Market,0.7999200079992,0.0,-0.7999200079992,87.3997600239976,Highly Fair,1
ProjectClay,Children/Education,223.0,150.0,0.6696428571428571,-0.505478009981285,Below Market,9.933774834437086,10.0,0.0662251655629138,91.19867549668874,Highly Fair,1
DeniBikes,Vehicles/Electrical Vehicles,2.0,300.0,100.0,-2.079098133431898,Significantly Undervalued,9.966777408637874,0.0,-9.966777408637874,81.09966777408638,Highly Fair,0
PrettyLittleShop,Lifestyle/Home,330.0,300.0,0.9063444108761328,-0.8688032134029113,Below Market,9.966777408637874,0.0,-9.966777408637874,91.09966777408638,Highly Fair,0
Aquapeya,Lifestyle/Home,1200.0,3500.0,2.9142381348875936,-0.7058248267136693,Below Market,1.9994287346472437,3.0,1.0005712653527563,86.49828620394173,Highly Fair,1
Jarsh,Manufacturing,242.0,5000.0,20.5761316872428,0.4166406462666732,Fair Market,0.9998000399920016,1.5,0.5001999600079984,75.999400119976,Fair,1
DACBY,Beauty/Fashion,380.0,3409.090909,8.947745167979003,0.0281822332851958,Fair Market,2.1993548559675653,0.0,-2.1993548559675653,79.5980645679027,Fair,0
Shyle,Beauty/Fashion,1500.0,7000.0,4.663557628247835,-0.17380680677756552,Below Market,0.9998571632623912,1.5,0.5001428367376088,83.49957148978717,Highly Fair,1
SavaniHeritage,Business Services,12400.0,30000.0,2.4191597451818403,-0.4172651527509269,Below Market,0.9999666677777408,0.8,-0.19996666777774075,81.99990000333322,Highly Fair,1
SNEAKINN,Beauty/Fashion,590.0,3000.0,5.0761421319796955,-0.15435444922302236,Below Market,2.9990003332222592,6.5,3.5009996667777408,87.99700099966678,Highly Fair,1
fupro,Medical/Health,250.0,6000.0,23.90438247011952,-0.36586124600182335,Below Market,0.9998333611064822,4.0,3.0001666388935178,81.99950008331945,Highly Fair,1
Kanvas,Beauty/Fashion,77.0,1000.0,12.82051282051282,0.21077382463521072,Fair Market,5.994005994005994,0.0,-5.994005994005994,84.98201798201798,Highly Fair,0
ezo,Manufacturing,1200.0,15151.51515,12.61574950041632,0.029462524339315146,Fair Market,0.3299782214703808,0.0,-0.3299782214703808,79.98993466441114,Fair,0
Seven,Technology/Software,61.0,7500.0,120.96774193548389,1.5943429588126736,Above Market,0.9998666844420744,1.5,0.5001333155579256,59.99960005332622,Moderate,1
TheFutureAnimations,Technology/Software,160.0,2000.0,12.422360248447204,-0.26494758053362105,Below Market,2.498750624687656,10.0,7.501249375312344,86.49625187406296,Highly Fair,1
Aignosis,Technology/Software,120.0,1250.0,10.330578512396697,-0.30077803164788114,Below Market,3.996802557953637,8.0,4.003197442046363,90.99040767386091,Highly Fair,1
Rosha,Manufacturing,800.0,6000.0,7.49063670411985,-0.2198133898774392,Below Market,0.9998333611064822,4.0,3.0001666388935178,77.49950008331945,Fair,1
MakeMyPayment,Technology/Software,120.0,1000.0,8.264462809917354,-0.3361688453251567,Below Market,2.997002997002997,0.0,-2.997002997002997,87.991008991009,Highly Fair,0
PatchUp,Medical/Health,110.0,2857.142857,25.740025738738737,-0.3105207796581628,Below Market,1.7493877143874337,2.27,0.5206122856125663,84.2481631431623,Highly Fair,1
tikitoro,Beauty/Fashion,850.0,5000.0,5.875440658049354,-0.11666946449555142,Below Market,0.4999000199960007,1.0,0.5000999800039994,75.999700059988,Fair,1
Ashva,Medical/Health,70.0,4000.0,56.33802816901409,0.6119393478750101,Fair Market,1.2496875781054737,4.0,2.7503124218945265,70.74906273431642,Fair,1
AseemShakti,Beauty/Fashion,130.0,2000.0,15.267175572519085,0.3261280326505933,Fair Market,2.498750624687656,10.0,7.501249375312344,80.49625187406296,Highly Fair,1
RBDMachineTools,Agriculture,1437.0,10000.0,6.954102920723226,-0.4274488112734077,Below Market,0.9999000099990002,1.0,9.99900009998056e-05,81.999700029997,Highly Fair,1
MidasPaint,Green/CleanTech,295.0,6000.0,20.27027027027027,0.9952907452907452,Fair Market,4.999166805532411,0.0,-4.999166805532411,87.99750041659723,Highly Fair,0
GoodlandPickleball,Fitness/Sports/Outdoors,270.0,2000.0,7.380073800738008,2.2940857322937448e-06,Fair Market,3.99800099950025,6.0,2.00199900049975,80.49400299850075,Highly Fair,1
TheNaturikCo,Food and Beverage,582.0,2500.0,4.288164665523156,-0.059344116740134664,Below Market,1.9992003198720512,22.22,20.220799680127946,84.99760095961615,Highly Fair,1
Metashot,Fitness/Sports/Outdoors,819.0,5333.333333,6.504065040243902,-0.02722831705800739,Below Market,1.4997188028182042,5.0,3.5002811971817955,83.49915640845461,Highly Fair,1
GabruDiChaap,Food and Beverage,738.0,7000.0,9.472259810554805,-0.015280409600044153,Below Market,0.9998571632623912,6.0,5.000142836737609,77.49957148978717,Fair,1
YaanMan,Beauty/Fashion,35.0,833.3333333,23.148148147222223,0.6976967537587092,Fair Market,5.992808629883852,20.0,14.007191370116148,84.97842588965156,Highly Fair,1
SonicLamb,Lifestyle/Home,100.0,5000.0,49.504950495049506,3.0758888388838885,Significantly Overvalued,0.9998000399920016,1.0,0.00019996000799837876,53.999400119976,Moderate,1
Woolah,Food and Beverage,200.0,3012.048193,14.985314393034828,0.031579382856224636,Fair Market,1.6594490627850371,2.5,0.8405509372149629,77.97834718835512,Fair,1
EM5,Beauty/Fashion,835.0,3500.0,4.186602870813397,-0.19629406549677522,Below Market,1.9994287346472437,10.0,8.000571265352756,84.99828620394173,Highly Fair,1
WomanLikeU,Beauty/Fashion,470.0,5000.0,10.615711252653927,0.10682278418924694,Fair Market,1.999600079984003,3.0,1.000399920015997,74.498800239952,Fair,1
BookLeafPublishing,Others,320.0,1800.0,5.607476635514018,-0.6979049731528193,Below Market,4.997223764575236,0.0,-4.997223764575236,93.9916712937257,Highly Fair,0
Str8bat,Fitness/Sports/Outdoors,120.0,15000.0,123.96694214876032,3.6240889694983003,Significantly Overvalued,0.9999333377774816,3.5,2.5000666622225185,53.99980001333245,Moderate,1
Ruby'sOrganics,Beauty/Fashion,450.0,4000.0,8.869179600886918,0.02447805756185376,Fair Market,2.499375156210947,8.0,5.500624843789053,80.49812546863284,Highly Fair,1
TheGoodDoll,Children/Education,70.0,1000.0,14.084507042253522,0.22677440186973374,Fair Market,4.9950049950049955,0.0,-4.9950049950049955,81.98501498501498,Highly Fair,0
Schickwheel,Manufacturing,242.0,7000.0,28.80658436213992,0.8169544923219805,Fair Market,0.9998571632623912,0.0,-0.9998571632623912,75.99957148978717,Fair,1
ClapStoreToys,Children/Education,254.0,2000.0,7.84313725490196,-0.11391172189399783,Below Market,3.99800099950025,10.0,6.00199900049975,90.99400299850075,Highly Fair,1
RahejaSolarFoodProcessing,Manufacturing,700.0,5000.0,7.132667617689016,-0.2372243376610401,Below Market,0.9998000399920016,4.38,3.380199960007998,81.999400119976,Highly Fair,1
Wanderlooms,Fitness/Sports/Outdoors,261.0,2000.0,7.633587786259542,0.007882741257679278,Fair Market,2.498750624687656,4.0,1.501249375312344,80.49625187406296,Highly Fair,1
Ugees,Lifestyle/Home,175.0,2000.0,11.363636363636363,-0.019997048406139296,Below Market,2.498750624687656,4.0,1.501249375312344,86.49625187406296,Highly Fair,1
Alt.fCoworking,Business Services,3000.0,13333.33333,4.442963455514828,-0.32647090823172603,Below Market,0.7499437544059055,0.0,-0.7499437544059055,87.24983126321771,Highly Fair,1
BurgerBae,Beauty/Fashion,1180.0,4000.0,3.3869602032176123,-0.233995275661593,Below Market,2.499375156210947,20.0,17.500624843789055,92.49812546863284,Highly Fair,1
BobaBhai,Food and Beverage,180.0,16666.66667,92.08103132596683,0.6868765943558592,Fair Market,0.2999820010199424,1.0,0.7000179989800577,73.89994600305982,Fair,1
Hexafun,Beauty/Fashion,320.0,2500.0,7.788161993769471,-0.026489297794932993,Below Market,3.9984006397441023,0.0,-3.9984006397441023,90.9952019192323,Highly Fair,0
RepeatGud,Food and Beverage,180.0,1000.0,5.524861878453039,-0.04883245322181862,Below Market,4.9950049950049955,10.0,5.0049950049950045,93.98501498501498,Highly Fair,1
SkateSupplyIndia,Fitness/Sports/Outdoors,85.0,2500.0,29.069767441860463,0.6742234206360107,Fair Market,1.9992003198720512,0.0,-1.9992003198720512,72.99760095961615,Fair,1
UtopianDrinks,Food and Beverage,2915.0,2222.222222,0.762078951303155,-0.08931509603652227,Below Market,1.799190364515887,0.0,-1.799190364515887,90.39757109354767,Highly Fair,0
GOFIG,Green/CleanTech,295.0,2500.0,8.445945945945946,-0.12443693693693694,Below Market,1.9992003198720512,0.0,-1.9992003198720512,84.99760095961615,Highly Fair,1
Joyspoon,Food and Beverage,180.0,2666.666667,14.732965011049725,0.029434466732254357,Fair Market,1.4994377106710688,2.0,0.5005622893289312,77.49831313201321,Fair,1
bambinos,Children/Education,110.0,10000.0,90.09009009009009,4.37555076910972,Significantly Overvalued,0.9999000099990002,1.5,0.5000999900009998,49.499700029997,Moderate,1
FundooLabs,Children/Education,150.0,1500.0,9.933774834437086,0.0002060499146881268,Fair Market,3.9973351099267154,7.0,3.0026648900732846,84.99200532978014,Highly Fair,1
Gaon,Food and Beverage,550.0,2000.0,3.629764065335753,-0.06494038193509771,Below Market,3.99800099950025,8.0,4.00199900049975,90.99400299850075,Highly Fair,1
EriWeave,Beauty/Fashion,18.0,166.6666667,8.77192982631579,0.01989296682299809,Fair Market,11.928429421087786,12.0,0.07157057891221363,85.21471173673665,Highly Fair,1
PaleooBakes,Food and Beverage,150.0,1538.461538,10.188487006622516,-0.00919263062794291,Below Market,6.495777746413564,9.0,2.504222253586436,93.9873332392407,Highly Fair,1
NeuraSim,Medical/Health,0.0,1250.0,1000.0,,,7.993605115907274,0.0,-7.993605115907274,75.98081534772182,Fair,0
Offmint,Beauty/Fashion,380.0,0.01,2.6246719160104988e-05,-0.3936809878963149,Below Market,0.0099009900990099,4.0,3.99009900990099,79.02970297029702,Fair,1
Chokhat,Lifestyle/Home,55.0,714.2857143,12.755102041071428,0.09294659424281075,Fair Market,6.990213700679244,10.0,3.009786299320756,81.97064110203773,Highly Fair,1
ZenmaCoffee,Food and Beverage,180.0,1714.285714,9.471191790055247,-0.015289487547341711,Below Market,3.4979595241938797,0.0,-3.4979595241938797,89.49387857258164,Highly Fair,0
TheEleFant,Children/Education,223.0,6000.0,26.785714285714285,0.9200717404865876,Fair Market,0.9998333611064822,0.0,-0.9998333611064822,75.99950008331945,Fair,0
BetterNutrition,Food and Beverage,1000.0,6000.0,5.994005994005994,-0.04484482793025078,Below Market,0.9998333611064822,1.0,0.00016663889351775651,83.49950008331945,Highly Fair,1
PinqPolka,Beauty/Fashion,363.0,4000.0,10.989010989010987,0.12442296034941007,Fair Market,2.499375156210947,0.0,-2.499375156210947,80.49812546863284,Highly Fair,0
Vibrasense,Medical/Health,110.0,5000.0,45.04504504504504,0.271481611246459,Fair Market,1.999600079984003,4.76,2.7603999200159968,78.998800239952,Fair,1
NearBook,Children/Education,223.0,200.0,0.8928571428571429,-0.4932938240798503,Below Market,19.900497512437813,20.0,0.09950248756218727,70.0,Fair,1
Memotag,Medical/Health,110.0,1000.0,9.00900900900901,-0.8149228517030748,Below Market,4.9950049950049955,0.0,-4.9950049950049955,93.98501498501498,Highly Fair,0
Klimate,Beauty/Fashion,380.0,1800.0,4.724409448818897,-0.17093779119194258,Below Market,2.9983342587451416,0.0,-2.9983342587451416,87.99500277623542,Highly Fair,0
HealthFab,Medical/Health,834.0,3333.333333,3.9920159676646705,-0.9661737724550897,Below Market,2.999100270218844,7.0,4.000899729781156,87.99730081065653,Highly Fair,1
PieMatrix,Others,165.0,3333.333333,20.08032128313253,1.3965732681812635,Above Market,2.999100270218844,0.0,-2.999100270218844,71.99730081065653,Fair,1
Sudathi,Beauty/Fashion,380.0,10000.0,26.246719160104988,0.8437868533760012,Fair Market,0.9999000099990002,4.0,3.000099990001,75.999700029997,Fair,1
Moderate,Medical/Health,110.0,4000.0,36.03603603603604,-0.00011950449092438055,Below Market,1.2496875781054737,5.0,3.7503124218945265,82.74906273431642,Highly Fair,1
HireForCare,Medical/Health,110.0,1200.0,10.81081081081081,-0.760602628555598,Below Market,2.9975020815986677,5.0,2.0024979184013323,87.992506244796,Highly Fair,1
DreamSmile,Medical/Health,110.0,1333.333333,12.012012009009007,-0.7243891465478141,Below Market,5.9955033739684,0.0,-5.9955033739684,96.9865101219052,Highly Fair,0
Madmix,Food and Beverage,180.0,5000.0,27.624309392265193,0.13900815463038838,Fair Market,0.9998000399920016,5.0,4.000199960007999,75.999400119976,Fair,1
Palmonas,Beauty/Fashion,1350.0,12600.0,9.32642487046632,0.04603606178530509,Fair Market,0.9999206412189507,1.0,7.935878104925465e-05,77.49976192365685,Fair,1
MKPowerAndMobility,Vehicles/Electrical Vehicles,2.0,7000.0,1000.0,0.0,Below Market,4.999285816311955,0.0,-4.999285816311955,81.99785744893586,Highly Fair,0
Nidhi'sGrandmaaSecret,Beauty/Fashion,400.0,3500.0,8.728179551122194,0.017830247577661214,Fair Market,1.9994287346472437,5.0,3.0005712653527565,74.49828620394173,Fair,1
Solnce,Manufacturing,2193.0,6666.666667,3.0385900943482227,-0.43635262187022267,Below Market,1.499775033669961,2.5,1.000224966330039,89.49932510100989,Highly Fair,1
BornGood,Lifestyle/Home,526.0,7000.0,13.282732447817835,0.13577373764755163,Fair Market,0.9998571632623912,0.0,-0.9998571632623912,75.99957148978717,Fair,0
DorabiAndAmili,Beauty/Fashion,345.0,2500.0,7.22543352601156,-0.05302057868875244,Below Market,2.9988004798080765,4.0,1.0011995201919235,87.99640143942423,Highly Fair,1
ZebraLearn,Children/Education,1070.0,12500.0,11.671335200746965,0.0950510480757077,Fair Market,0.7999360051195904,1.6,0.8000639948804097,81.39980801535877,Highly Fair,1
ExclusiveLane,Lifestyle/Home,1400.0,5000.0,3.5688793718772307,-0.6526883626723027,Below Market,0.9998000399920016,0.0,-0.9998000399920016,87.999400119976,Highly Fair,0
Medial,Technology/Software,120.0,5000.0,41.32231404958678,0.23008417351125005,Fair Market,0.9998000399920016,2.5,1.5001999600079983,75.999400119976,Fair,1
PanchalDairy,Food and Beverage,178.0,200.0,1.11731843575419,-0.08629563590519175,Below Market,9.950248756218906,0.0,-9.950248756218906,91.14925373134328,Highly Fair,0
MusicPandit,Children/Education,223.0,5000.0,22.321428571428573,0.6763880224578915,Fair Market,0.9998000399920016,0.0,-0.9998000399920016,75.999400119976,Fair,0
Cograd,Children/Education,192.0,5000.0,25.906735751295336,0.8720925628436319,Fair Market,1.999600079984003,6.0,4.000399920015997,72.998800239952,Fair,1
EatBetterCo,Food and Beverage,1447.0,10000.0,6.906077348066298,-0.037092415231055685,Below Market,0.4999500049995001,0.5,4.99950004999028e-05,81.9998500149985,Highly Fair,1
Earthful,Medical/Health,705.0,7500.0,10.623229461756374,-0.7662577792657107,Below Market,0.9998666844420744,2.5,1.5001333155579255,81.99960005332622,Highly Fair,1
Trajectory,Vehicles/Electrical Vehicles,620.0,5000.0,8.051529790660226,-2.2915091254142945,Significantly Undervalued,1.999600079984003,3.0,1.000399920015997,62.998800239952004,Fair,1
KaviThePoetry-ArtProject,Green/CleanTech,356.0,4000.0,11.204481792717086,0.1367880485527544,Fair Market,1.4996250937265685,0.0,-1.4996250937265685,77.4988752811797,Fair,0
F2DF,Agriculture,924.0,5000.0,5.405405405405405,-0.564623081895004,Below Market,0.9998000399920016,2.0,1.0001999600079983,75.999400119976,Fair,1
SugarStrings.ai,Medical/Health,110.0,4000.0,36.03603603603604,-0.00011950449092438055,Below Market,2.499375156210947,0.0,-2.499375156210947,86.49812546863284,Highly Fair,0
MomsHome,Children/Education,1250.0,7500.0,5.995203836930456,-0.21478144994921092,Below Market,0.9998666844420744,2.0,1.0001333155579255,83.49960005332622,Highly Fair,1
Catwalk,Food and Beverage,180.0,2403.846154,13.280917977900552,0.017092375502767126,Fair Market,4.158270159347582,0.0,-4.158270159347582,85.47481047804274,Highly Fair,0
Beautywise,Beauty/Fashion,670.0,6666.666667,9.935419771982115,0.07474869269128315,Fair Market,1.499775033669961,6.0,4.500224966330039,77.49932510100987,Fair,1
Ivory,Medical/Health,110.0,4000.0,36.03603603603604,-0.00011950449092438055,Below Market,1.2496875781054737,5.0,3.7503124218945265,82.74906273431642,Highly Fair,1
TheHousePartyBySavar,Business Services,368.0,2000.0,5.420054200542006,-0.2826355226315835,Below Market,4.997501249375312,5.0,0.002498750624687851,87.99250374812594,Highly Fair,1
GlowGlossary,Food and Beverage,180.0,1500.0,8.287292817679559,-0.02535237724029274,Below Market,3.9973351099267154,0.0,-3.9973351099267154,90.99200532978014,Highly Fair,0
SinghDentalCare,Medical/Health,90.0,2000.0,21.978021978021975,-0.42393663014706134,Below Market,4.997501249375312,0.0,-4.997501249375312,87.99250374812593,Highly Fair,0
TribalVeda,Food and Beverage,174.0,2500.0,14.285714285714286,0.025632930605306303,Fair Market,1.9992003198720512,2.8,0.8007996801279487,78.99760095961615,Fair,1
Anuvad,Beauty/Fashion,22.0,1000.0,43.47826086956522,1.6562122050714387,Above Market,4.9950049950049955,0.0,-4.9950049950049955,71.98501498501498,Fair,0
Fitelo,Fitness/Sports/Outdoors,9100.0,30000.0,3.296341061421822,-0.12693997322282183,Below Market,0.4999833338888704,1.0,0.5000166661111296,81.9999500016666,Highly Fair,1
Nanighar,Food and Beverage,180.0,2000.0,11.049723756906078,-0.001872301258766868,Below Market,4.997501249375312,0.0,-4.997501249375312,93.99250374812594,Highly Fair,0
GoodMonk,Fitness/Sports/Outdoors,200.0,5988.023952,29.791163940298507,0.6966479310008861,Fair Market,1.6697211565935646,1.0,-0.6697211565935646,72.0091634697807,Fair,1
Artbuzz,Business Services,378.0,3333.333333,8.795074757255938,-0.13122141062108852,Below Market,2.999100270218844,0.0,-2.999100270218844,87.99730081065653,Highly Fair,0
Tulua,Food and Beverage,290.0,2500.0,8.59106529209622,-0.022770375757788185,Below Market,1.9992003198720512,0.0,-1.9992003198720512,84.99760095961615,Highly Fair,0
Taffykids,Children/Education,1200.0,7500.0,6.244796003330558,-0.20115742339898698,Below Market,0.9998666844420744,1.5,0.5001333155579256,83.49960005332622,Highly Fair,1
WhaleWearables,Lifestyle/Home,330.0,1000.0,3.0211480362537766,-0.6971470749794012,Below Market,2.997002997002997,3.0,0.0029970029970027845,87.991008991009,Highly Fair,1
Zingavita,Medical/Health,860.0,8000.0,9.291521486643438,-0.8064057435440627,Below Market,1.249843769528809,0.0,-1.249843769528809,82.74953130858643,Highly Fair,0
DhaagaLife,Beauty/Fashion,120.0,1500.0,12.396694214876034,0.19079180645337265,Fair Market,4.996668887408394,0.0,-4.996668887408394,87.99000666222518,Highly Fair,0
Tileskraft,Lifestyle/Home,58.0,500.0,8.474576271186441,-0.2544986792868148,Below Market,11.976047904191615,0.0,-11.976047904191615,91.07185628742515,Highly Fair,0
Krishnsakhi,Lifestyle/Home,80.0,1500.0,18.51851851851852,0.5607563732563733,Fair Market,2.498334443704197,0.0,-2.498334443704197,74.49500333111258,Fair,0
BoreCharger,Agriculture,322.0,5000.0,15.479876160990711,0.3277126803357584,Fair Market,1.4997000599880024,0.0,-1.4997000599880024,77.499100179964,Fair,1
SuperBolter,Lifestyle/Home,330.0,15000.0,45.31722054380665,2.7359756934907993,Significantly Overvalued,0.4999666688887408,0.0,-0.4999666688887408,52.49990000666622,Moderate,0
HiveSchool,Children/Education,223.0,1200.0,5.357142857142857,-0.24961010605115408,Below Market,4.995836802664446,0.0,-4.995836802664446,93.98751040799334,Highly Fair,0
Tintbox,Lifestyle/Home,206.0,1400.0,6.763285024154589,-0.39340218959784173,Below Market,4.996431120628123,0.0,-4.996431120628123,93.98929336188436,Highly Fair,0
EasyRugs,Lifestyle/Home,330.0,700.0,2.1148036253776437,-0.7707139914466198,Below Market,4.9928673323823105,5.0,0.007132667617689492,89.47860199714694,Highly Fair,1
StylesTry,Beauty/Fashion,93.0,5000.0,53.191489361702125,2.11416734378605,Significantly Overvalued,0.9998000399920016,0.0,-0.9998000399920016,47.999400119976,Moderate,0
Quitci,Lifestyle/Home,110.0,2500.0,22.52252252252252,0.8857566982566982,Fair Market,1.9992003198720512,0.0,-1.9992003198720512,78.99760095961615,Fair,0
FitFeast,Food and Beverage,140.0,1538.461538,10.911074737588653,-0.00305078846078493,Below Market,6.495777746413564,18.0,11.504222253586436,98.4873332392407,Highly Fair,1
TheBearHouse,Beauty/Fashion,9650.0,30000.0,3.108486167236556,-0.24712465029530614,Below Market,0.9999666677777408,1.0,3.3332222259208066e-05,81.99990000333322,Highly Fair,1
UrbanAnimal,Animal/Pets,177.0,900.0,5.056179775280899,-0.03982059462708649,Below Market,4.994450610432852,0.0,-4.994450610432852,93.98335183129856,Highly Fair,0
Nooky,Lifestyle/Home,330.0,6000.0,18.12688821752266,0.5289681994742418,Fair Market,0.9998333611064822,0.0,-0.9998333611064822,75.99950008331945,Fair,0
Subculture,Beauty/Fashion,20.0,714.2857143,34.01360544285714,1.2099766828315484,Above Market,6.990213700679244,0.0,-6.990213700679244,77.97064110203773,Fair,0
Woodsmen,Liquor/Alcohol,671.5,30000.0,44.60966542750929,2.231153848657869,Significantly Overvalued,0.4999833338888704,0.0,-0.4999833338888704,52.49995000166661,Moderate,0
BhavisyaPlast,Green/CleanTech,295.0,3333.333333,11.261261260135136,0.1421648920582515,Fair Market,1.499550135109422,10.0,8.500449864890578,77.49865040532826,Fair,1
Ecoil,Green/CleanTech,1700.0,8000.0,4.703115814226925,-0.4788716085012381,Below Market,1.249843769528809,1.0,-0.24984376952880893,82.74953130858643,Highly Fair,1
Rescript,Green/CleanTech,270.0,3003.003003,11.08119189298893,0.1251128686542547,Fair Market,3.3288914791407755,0.0,-3.3288914791407755,82.98667443742232,Highly Fair,0
TickleYourArt,Others,20.0,304.2857143,14.48979591904762,0.587524735028599,Fair Market,6.977070659476974,7.0,0.022929340523026198,87.93121197843092,Highly Fair,1
Symbionic,Medical/Health,0.0,4000.0,1000.0,,,1.9995001249687576,1.0,-0.9995001249687576,52.0,Moderate,1
XLCinema,Entertainment,65.0,10000.0,151.5151515151515,0.41423420557278817,Fair Market,1.4998500149985,0.0,-1.4998500149985,71.49955004499549,Fair,0
TheCroffleGuys,Food and Beverage,180.0,10000.0,55.248618784530386,0.3738089144456471,Fair Market,0.9999000099990002,5.0,4.000099990001,75.999700029997,Fair,1
LewisiaWellness,Beauty/Fashion,1000.0,10000.0,9.99000999000999,0.07732248892079159,Fair Market,0.9999000099990002,0.0,-0.9999000099990002,81.999700029997,Highly Fair,0
GuuglyWuugly,Children/Education,223.0,1000.0,4.464285714285714,-0.2983468496568933,Below Market,4.9950049950049955,0.0,-4.9950049950049955,93.98501498501498,Highly Fair,0
EMoMee,Children/Education,0.0,5000.0,1000.0,,,1.999600079984003,4.0,2.000399920015997,58.0,Moderate,1
CaptureATrip,Entertainment,65.0,5000.0,75.75757575757575,-1.3255918767795441e-05,Below Market,1.4997000599880024,5.0,3.5002999400119976,77.499100179964,Fair,1
Loopie,Children/Education,223.0,7500.0,33.482142857142854,1.2855973175296318,Above Market,0.9998666844420744,0.0,-0.9998666844420744,65.99960005332622,Fair,1
SaveSage,Technology/Software,120.0,10000.0,82.64462809917356,0.9379004470567585,Fair Market,0.9999000099990002,9.0,8.000099990000999,75.999700029997,Fair,1
KalamLabs,Technology/Software,120.0,29850.74627,246.7003823966942,3.748036697442518,Significantly Overvalued,0.6699775557217343,1.25,0.5800224442782657,53.0099326671652,Moderate,1
Panteazy,Beauty/Fashion,380.0,1000.0,2.6246719160104988,-0.26993531749125416,Below Market,4.9950049950049955,0.0,-4.9950049950049955,93.98501498501498,Highly Fair,0
GoatLife,Food and Beverage,180.0,3600.0,19.88950276243094,0.07326394188211593,Fair Market,0.9997222993612884,8.0,7.000277700638712,75.99916689808387,Fair,1
Planyt,Green/CleanTech,0.0,1615.384615,1000.0,,,6.495978681410551,0.0,-6.495978681410551,71.48793604423165,Fair,0
Avishkaar,Children/Education,2600.0,8000.0,3.0757400999615534,-0.37414082423790646,Below Market,0.9998750156230471,0.0,-0.9998750156230471,87.99962504686914,Highly Fair,0
Emori,Beauty/Fashion,620.0,7500.0,12.07729468599034,0.17573289420039323,Fair Market,0.9998666844420744,6.0,5.0001333155579255,75.99960005332622,Fair,1
TrueDiamond,Beauty/Fashion,380.0,10800.0,28.346456692913385,0.9427843796753127,Fair Market,0.999907415980002,0.0,-0.999907415980002,75.99972224794001,Fair,0
Smylo,Animal/Pets,177.0,6800.0,38.20224719101124,2.688250797614094,Significantly Overvalued,0.9998529627995884,1.0,0.00014703720041164825,53.99955888839877,Moderate,1
Nootie,Animal/Pets,1850.0,8333.333333,4.502070952458131,-0.08542625905694397,Below Market,1.199856017325915,4.0,2.800143982674085,84.09956805197774,Highly Fair,1
Pistabarfi,Food and Beverage,180.0,600.0,3.314917127071823,-0.06761651400703933,Below Market,4.9916805324459235,0.0,-4.9916805324459235,93.97504159733776,Highly Fair,0
CorelLifecare,Food and Beverage,180.0,6000.0,33.149171270718234,0.18596830659344016,Fair Market,1.9996667222129645,8.0,6.0003332777870355,78.9990001666389,Fair,1
vryse,Technology/Software,120.0,2000.0,16.52892561983471,-0.194605590616055,Below Market,1.999000499750125,10.0,8.000999500249875,84.99700149925037,Highly Fair,1
MyPB,Food and Beverage,180.0,700.0,3.867403314917127,-0.06292049881073415,Below Market,9.98573466476462,15.0,5.014265335235381,91.04279600570614,Highly Fair,1
xSTEP,Medical/Health,110.0,10000.0,90.09009009009009,1.629487189933376,Above Market,0.9999000099990002,10.0,9.000099990000999,65.999700029997,Fair,1
TruthAndHair,Beauty/Fashion,380.0,4000.0,10.498687664041997,0.10130540613116441,Fair Market,2.499375156210947,25.0,22.500624843789055,80.49812546863284,Highly Fair,1
Meta Fashion,Technology/Software,120.0,1000.0,8.264462809917354,-0.3361688453251567,Below Market,9.990009990009993,0.0,-9.990009990009993,91.02997002997002,Highly Fair,0
Japam,Lifestyle/Home,330.0,15000.0,45.31722054380665,2.7359756934907993,Significantly Overvalued,0.9999333377774816,1.0,6.666222251838771e-05,49.49980001333245,Moderate,1
ZenBarefoot,Beauty/Fashion,380.0,2000.0,5.2493438320209975,-0.14618840961711466,Below Market,4.997501249375312,0.0,-4.997501249375312,93.99250374812594,Highly Fair,0
RIDEV,Vehicles/Electrical Vehicles,2.0,20000.0,1000.0,0.0,Below Market,2.999850007499625,3.0,0.00014999250037517342,69.99955002249888,Fair,1
Stroom,Food and Beverage,180.0,5000.0,27.624309392265193,0.13900815463038838,Fair Market,1.999600079984003,2.5,0.500399920015997,78.998800239952,Fair,1
TBFO,Beauty/Fashion,380.0,2000.0,5.2493438320209975,-0.14618840961711466,Below Market,4.997501249375312,0.0,-4.997501249375312,93.99250374812594,Highly Fair,0
Neurapexai,Medical/Health,110.0,1200.0,10.81081081081081,-0.760602628555598,Below Market,4.995836802664446,5.0,0.004163197335554258,93.98751040799334,Highly Fair,1
